work_year,experience_level,employment_type,job_title,salary,salary_in_usd
2023,EN,FT,Data Engineer,90000,90000
2023,SE,FT,Data Engineer,163800,163800
2023,SE,FT,Data Engineer,126000,126000
2023,SE,FT,Data Scientist,237000,237000
2023,SE,FT,Data Scientist,145000,145000
2023,MI,FT,Data Engineer,90000,90000
2023,MI,FT,Data Engineer,90000,90000
2023,SE,FT,Data Engineer,139500,139500
2023,SE,FT,Data Engineer,109400,109400
2023,SE,FT,Data Scientist,258000,258000
2023,SE,FT,Data Scientist,190000,190000
2023,MI,FT,Data Engineer,145000,145000
2023,MI,FT,Data Engineer,120000,120000
2023,SE,FT,Data Engineer,205600,205600
2023,SE,FT,Data Engineer,105700,105700
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Data Scientist,239748,239748
2023,SE,FT,Data Scientist,159832,159832
2023,SE,FT,Data Scientist,186300,186300
2023,SE,FT,Data Scientist,102500,102500
2023,SE,FT,Data Engineer,165000,165000
2023,SE,FT,Data Engineer,132300,132300
2023,SE,FT,Data Scientist,190000,190000
2023,SE,FT,Data Scientist,126000,126000
2023,SE,FT,Data Architect,149040,149040
2023,SE,FT,Data Architect,113900,113900
2023,SE,FT,Data Engineer,153600,153600
2023,SE,FT,Data Engineer,106800,106800
2023,SE,FT,Data Engineer,172600,172600
2023,SE,FT,Data Engineer,107900,107900
2023,SE,FT,Data Analyst,180180,180180
2023,SE,FT,Data Analyst,106020,106020
2023,SE,FT,Data Architect,376080,376080
2023,SE,FT,Data Architect,213120,213120
2023,SE,FT,Data Analyst,153600,153600
2023,SE,FT,Data Analyst,100500,100500
2023,SE,FT,Data Analyst,206500,206500
2023,SE,FT,Data Analyst,121600,121600
2023,SE,FT,Data Engineer,260000,260000
2023,SE,FT,Data Engineer,225000,225000
2023,EX,FT,Data Engineer,194500,194500
2023,EX,FT,Data Engineer,115500,115500
2023,SE,FT,Cloud Database Engineer,170000,170000
2023,SE,FT,Applied Machine Learning Scientist,90000,90000
2023,EN,FT,Data Analyst,95000,95000
2023,EN,FT,Data Analyst,70000,70000
2023,SE,FT,Data Engineer,275000,275000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Analyst,115934,115934
2023,SE,FT,Data Analyst,81666,81666
2023,SE,FT,Data Scientist,175000,175000
2023,SE,FT,Data Scientist,120000,120000
2023,SE,FT,Machine Learning Engineer,150000,150000
2023,SE,FT,Machine Learning Engineer,120000,120000
2023,SE,FT,Research Engineer,200000,200000
2023,SE,FT,Research Engineer,175000,175000
2023,MI,FT,Data Analyst,206000,206000
2023,MI,FT,Data Analyst,130000,130000
2023,SE,FT,Data Architect,138000,138000
2023,SE,FT,Data Architect,92000,92000
2023,SE,FT,Data Manager,65000,65000
2023,SE,FT,Data Manager,48000,48000
2023,SE,FT,Data Analyst,110000,110000
2023,SE,FT,Data Analyst,75000,75000
2023,SE,FT,Analytics Engineer,130000,130000
2023,SE,FT,Analytics Engineer,87000,87000
2023,MI,FT,Data Analyst,160000,160000
2023,MI,FT,Data Analyst,112000,112000
2023,MI,FT,Data Engineer,162500,162500
2023,MI,FT,Data Engineer,130000,130000
2023,SE,FT,Data Science Manager,299500,299500
2023,SE,FT,Data Science Manager,245100,245100
2023,MI,FT,Data Scientist,145000,145000
2023,MI,FT,Data Scientist,100000,100000
2023,SE,FT,Data Engineer,147100,147100
2023,SE,FT,Data Engineer,90700,90700
2023,EN,FT,Data Engineer,115100,115100
2023,EN,FT,Data Engineer,73900,73900
2023,SE,FT,Data Engineer,168400,168400
2023,SE,FT,Data Engineer,105200,105200
2023,SE,FT,Data Scientist,210000,210000
2023,SE,FT,Data Scientist,160000,160000
2023,MI,FT,Data Scientist,145000,145000
2023,MI,FT,Data Scientist,100000,100000
2023,SE,FT,Applied Scientist,222200,222200
2023,SE,FT,Applied Scientist,136000,136000
2023,MI,FT,Data Analyst,100000,100000
2023,MI,FT,Data Analyst,85000,85000
2023,MI,FT,Data Engineer,70000,85066
2023,MI,FT,Data Engineer,47500,57723
2023,EX,FT,Data Scientist,200000,200000
2023,EX,FT,Data Scientist,145000,145000
2023,MI,FT,Data Engineer,140000,140000
2023,MI,FT,Data Engineer,95000,95000
2023,SE,FT,Data Analyst,185000,185000
2023,SE,FT,Data Analyst,120250,120250
2023,MI,FT,Financial Data Analyst,130000,130000
2023,SE,FT,Data Scientist,205000,205000
2023,SE,FT,Data Scientist,140000,140000
2023,SE,FT,Data Scientist,297300,297300
2023,SE,FT,Data Scientist,198200,198200
2023,SE,FT,Research Scientist,141288,141288
2023,SE,FT,Research Scientist,94192,94192
2023,SE,FT,Data Infrastructure Engineer,184000,184000
2023,SE,FT,Data Infrastructure Engineer,143000,143000
2023,SE,FT,Data Analyst,70000,70000
2023,SE,FT,Data Analyst,55000,55000
2023,SE,FT,Analytics Engineer,275300,275300
2023,SE,FT,Analytics Engineer,183500,183500
2023,MI,FT,Data Analyst,75000,75000
2023,MI,FT,Data Analyst,65000,65000
2023,MI,FT,ML Engineer,160000,160000
2023,MI,FT,ML Engineer,147000,147000
2023,SE,FT,Data Architect,149040,149040
2023,SE,FT,Data Architect,113900,113900
2023,MI,FT,Software Data Engineer,100000,75020
2023,SE,FT,Data Analyst,180180,180180
2023,SE,FT,Data Analyst,106020,106020
2023,MI,FT,Data Scientist,1400000,17022
2023,EN,FT,AI Programmer,70000,70000
2023,EN,FT,AI Developer,80000,80000
2023,MI,FT,Lead Data Analyst,1500000,18238
2023,MI,FT,Machine Learning Engineer,250000,250000
2023,MI,FT,Machine Learning Engineer,150000,150000
2023,SE,FT,Data Engineer,139500,139500
2023,SE,FT,Data Engineer,109400,109400
2023,SE,FT,Data Scientist,105000,105000
2023,SE,FT,Data Scientist,70000,70000
2023,EX,FT,Data Engineer,210914,210914
2023,EX,FT,Data Engineer,116704,116704
2023,EN,FT,Research Scientist,150000,150000
2023,EN,FT,Research Scientist,100000,100000
2023,SE,FT,Data Engineer,146000,146000
2023,SE,FT,Data Engineer,75000,75000
2023,EN,FT,Data Analyst,75000,75000
2023,EN,FT,Data Analyst,60000,60000
2023,MI,FT,Analytics Engineer,185700,185700
2023,MI,FT,Analytics Engineer,165000,165000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,130000,130000
2023,SE,FT,Data Analyst,169000,169000
2023,SE,FT,Data Analyst,110600,110600
2023,SE,FT,Data Operations Engineer,193000,193000
2023,SE,FT,Data Operations Engineer,136850,136850
2023,SE,FT,Machine Learning Engineer,139500,139500
2023,SE,FT,Machine Learning Engineer,109400,109400
2023,SE,FT,Data Engineer,276000,276000
2023,SE,FT,Data Engineer,178500,178500
2023,MI,FT,Data Scientist,55000,59020
2023,MI,FT,Data Scientist,45000,48289
2023,MI,FT,Data Engineer,70000,75116
2023,MI,FT,Data Engineer,45000,48289
2023,SE,FT,Machine Learning Engineer,161000,195652
2023,SE,FT,Machine Learning Engineer,83300,101228
2023,SE,FT,Data Engineer,112700,136956
2023,SE,FT,Data Engineer,83300,101228
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2022,SE,FT,BI Developer,130000,130000
2021,MI,FT,Data Science Lead,150000,150000
2023,SE,FT,Data Engineer,163800,163800
2023,SE,FT,Data Engineer,126000,126000
2023,SE,FT,ML Engineer,260000,260000
2023,SE,FT,ML Engineer,110000,110000
2023,SE,FT,Analytics Engineer,170000,170000
2023,SE,FT,Analytics Engineer,130000,130000
2023,SE,FT,Machine Learning Engineer,247500,247500
2023,SE,FT,Machine Learning Engineer,172200,172200
2023,SE,FT,Data Scientist,239748,239748
2023,SE,FT,Data Scientist,159832,159832
2023,SE,FT,Machine Learning Engineer,163800,163800
2023,SE,FT,Machine Learning Engineer,126000,126000
2023,MI,FT,Data Scientist,128750,128750
2023,MI,FT,Data Scientist,106250,106250
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Data Science Manager,299500,299500
2023,SE,FT,Data Science Manager,245100,245100
2023,MI,FT,Data Analytics Manager,155000,155000
2023,MI,FT,Data Analytics Manager,140000,140000
2023,EX,FT,Data Engineer,167500,167500
2023,EX,FT,Data Engineer,106500,106500
2023,SE,FT,Data Architect,188500,188500
2023,SE,FT,Data Architect,117000,117000
2023,SE,FT,Data Analyst,250000,250000
2023,SE,FT,Data Analyst,138000,138000
2023,MI,FT,Data Analyst,130000,130000
2023,MI,FT,Data Analyst,100000,100000
2023,SE,FT,Deep Learning Researcher,115000,123405
2023,SE,FT,Data Engineer,140000,140000
2023,SE,FT,Data Engineer,120000,120000
2023,SE,FT,BI Analyst,160000,160000
2023,SE,FT,BI Analyst,135000,135000
2023,MI,FT,Data Science Manager,104500,104500
2023,MI,FT,Data Science Manager,70000,70000
2023,MI,FT,Data Science Consultant,90000,90000
2023,MI,FT,Data Science Consultant,70000,70000
2023,SE,FT,Data Engineer,153600,153600
2023,SE,FT,Data Engineer,106800,106800
2023,EN,FT,Data Engineer,125000,125000
2023,EN,FT,Data Engineer,90000,90000
2023,MI,FT,Research Scientist,185000,185000
2023,MI,FT,Research Scientist,125000,125000
2023,SE,FT,Data Analyst,127000,127000
2023,SE,FT,Data Analyst,94000,94000
2023,SE,FT,Data Scientist,210550,210550
2023,SE,FT,Data Scientist,153300,153300
2023,MI,FT,Data Scientist,200000,200000
2023,MI,FT,Data Scientist,150000,150000
2023,SE,FT,Data Analyst,161500,161500
2023,SE,FT,Data Analyst,119500,119500
2023,SE,FT,Data Analyst,175000,175000
2023,SE,FT,Data Analyst,145000,145000
2023,SE,FT,Data Scientist,175000,175000
2023,SE,FT,Data Scientist,148750,148750
2023,SE,FT,Data Analytics Specialist,105000,105000
2023,SE,FT,Data Analytics Specialist,85000,85000
2023,SE,FT,Research Scientist,215000,215000
2023,SE,FT,Research Scientist,146300,146300
2023,EN,FT,AI Developer,200000,214618
2023,MI,FT,Data Engineer,72000,72000
2023,MI,FT,Data Engineer,60000,60000
2023,SE,FT,Machine Learning Engineer,153400,153400
2023,SE,FT,Machine Learning Engineer,122700,122700
2023,MI,FT,Data Engineer,260000,260000
2023,MI,FT,Data Engineer,175000,175000
2023,SE,FT,Data Scientist,186300,186300
2023,SE,FT,Data Scientist,123900,123900
2023,MI,FT,Research Scientist,340000,340000
2023,MI,FT,Research Scientist,150000,150000
2023,SE,FT,Machine Learning Engineer,153400,153400
2023,SE,FT,Machine Learning Engineer,122700,122700
2023,MI,FT,Data Engineer,250000,250000
2023,MI,FT,Data Engineer,175000,175000
2023,MI,FT,Data Scientist,60000,64385
2023,SE,FT,Data Analyst,185900,185900
2023,SE,FT,Data Analyst,121700,121700
2023,SE,FT,Data Analyst,153600,153600
2023,SE,FT,Data Analyst,106800,106800
2023,SE,FL,Software Data Engineer,50000,50000
2023,EN,FT,Data Analyst,100000,100000
2023,SE,FT,Machine Learning Engineer,247500,247500
2023,SE,FT,Machine Learning Engineer,172200,172200
2023,EX,FT,Data Engineer,310000,310000
2023,EX,FT,Data Engineer,239000,239000
2023,SE,FT,Data Analyst,125000,125000
2023,SE,FT,Data Analyst,110000,110000
2023,EN,FT,Data Analyst,150000,150000
2023,EN,FT,Data Analyst,100000,100000
2023,SE,FT,Data Scientist,149076,149076
2023,SE,FT,Data Scientist,82365,82365
2023,MI,FT,Data Engineer,146000,146000
2023,MI,FT,Data Engineer,75000,75000
2023,SE,FT,Machine Learning Engineer,139500,139500
2023,SE,FT,Machine Learning Engineer,109400,109400
2023,SE,FT,Data Engineer,139500,139500
2023,SE,FT,Data Engineer,109400,109400
2023,MI,FT,Data Engineer,149600,149600
2023,MI,FT,Data Engineer,102000,102000
2023,MI,FT,Data Analyst,80000,97218
2023,MI,FT,Data Analyst,40000,48609
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Data Analyst,95000,95000
2023,SE,FT,Data Analyst,85500,85500
2023,SE,FT,Data Analyst,185900,185900
2023,SE,FT,Data Analyst,121700,121700
2023,EN,FT,Research Scientist,150000,150000
2023,EN,FT,Research Scientist,100000,100000
2023,MI,FT,Data Engineer,145000,145000
2023,MI,FT,Data Engineer,125000,125000
2023,MI,FT,Data Scientist,150000,150000
2023,MI,FT,Data Scientist,97750,97750
2023,SE,FT,Data Scientist,201000,201000
2023,SE,FT,Data Scientist,122000,122000
2023,SE,FT,Data Engineer,252000,252000
2023,SE,FT,Data Engineer,129000,129000
2023,SE,FT,Data Analyst,120000,120000
2023,SE,FT,Data Analyst,75000,75000
2023,MI,FT,Data Scientist,116990,116990
2023,MI,FT,Data Scientist,82920,82920
2023,SE,FT,Data Scientist,185900,185900
2023,SE,FT,Data Scientist,129300,129300
2023,MI,FT,Machine Learning Scientist,200000,200000
2023,MI,FT,Machine Learning Scientist,125000,125000
2023,SE,FT,Data Scientist,201000,201000
2023,SE,FT,Data Scientist,122000,122000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,SE,FT,Data Manager,155000,155000
2023,SE,FT,Data Manager,140000,140000
2023,MI,FT,Machine Learning Infrastructure Engineer,205920,205920
2023,MI,FT,Machine Learning Infrastructure Engineer,171600,171600
2023,SE,FT,Data Engineer,121500,121500
2023,SE,FT,Data Engineer,78000,78000
2023,MI,FT,Data Engineer,154000,154000
2023,MI,FT,Data Engineer,116000,116000
2023,SE,FT,Data Scientist,190000,190000
2023,SE,FT,Data Scientist,136000,136000
2023,MI,FT,Data Analyst,65000,78990
2023,MI,FT,Data Analyst,36050,43809
2023,SE,FT,Data Analyst,180000,180000
2023,SE,FT,Data Analyst,110000,110000
2023,SE,FT,Data Scientist,275300,275300
2023,SE,FT,Data Scientist,183000,183000
2023,SE,FT,Data Engineer,170000,170000
2023,SE,FT,Data Engineer,140000,140000
2023,SE,FT,Data Engineer,154000,154000
2023,SE,FT,Data Engineer,116000,116000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,130000,130000
2023,MI,FT,Data Engineer,200000,200000
2023,MI,FT,Data Engineer,120000,120000
2023,SE,FT,Data Scientist,175000,175000
2023,SE,FT,Data Scientist,160000,160000
2023,MI,FT,Data Engineer,105000,127599
2023,MI,FT,Data Engineer,85000,103294
2023,SE,FT,Data Engineer,153600,153600
2023,SE,FT,Data Engineer,106800,106800
2023,EN,FT,Data Analyst,85000,85000
2023,EN,FT,Data Analyst,75000,75000
2023,SE,FT,Data Scientist,225000,225000
2023,SE,FT,Data Scientist,156400,156400
2023,SE,FT,Analytics Engineer,150000,150000
2023,SE,FT,Analytics Engineer,120000,120000
2023,SE,FT,Machine Learning Engineer,163800,163800
2023,SE,FT,Machine Learning Engineer,126000,126000
2023,SE,FT,Data Analyst,145000,145000
2023,SE,FT,Data Analyst,90000,90000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,SE,FT,Data Analyst,95000,95000
2023,SE,FT,Data Analyst,85500,85500
2023,SE,FT,Data Engineer,167500,167500
2023,SE,FT,Data Engineer,106500,106500
2023,SE,FT,Data Engineer,163800,163800
2023,SE,FT,Data Engineer,126000,126000
2023,MI,FT,Data Analytics Manager,155000,155000
2023,MI,FT,Data Analytics Manager,140000,140000
2023,SE,FT,Research Scientist,250000,250000
2023,SE,FT,Research Scientist,200000,200000
2023,SE,FT,Data Scientist,260000,260000
2023,SE,FT,Data Scientist,186000,186000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Engineer,130000,130000
2023,SE,FT,Research Scientist,200000,200000
2023,SE,FT,Research Scientist,150000,150000
2023,SE,FT,Data Scientist,45000,48289
2023,SE,FT,Data Scientist,36000,38631
2023,SE,FT,Data Scientist,150000,150000
2023,SE,FT,Data Scientist,120000,120000
2023,EN,FT,Data Analyst,30000,30000
2023,MI,FT,Research Scientist,185000,185000
2023,MI,FT,Research Scientist,125000,125000
2022,EN,PT,Data Analyst,34320,34320
2022,MI,FT,Business Data Analyst,48000,9289
2023,SE,FT,Head of Data,70000,75116
2022,EX,FT,Data Science Manager,106000,106000
2023,SE,FT,Data Analyst,175000,175000
2023,SE,FT,Data Analyst,130000,130000
2023,SE,FT,Data Analyst,122000,122000
2023,SE,FT,Data Analyst,93800,93800
2023,SE,FT,Data Science Manager,150000,150000
2023,SE,FT,Data Science Manager,90000,90000
2023,SE,FT,Data Analyst,165000,165000
2023,SE,FT,Data Analyst,112000,112000
2023,EN,FT,Computer Vision Engineer,220000,220000
2023,SE,FT,BI Data Analyst,67000,71897
2023,EN,FT,AI Developer,60000,64385
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,SE,FT,Data Analyst,1300000,15806
2023,MI,FT,Machine Learning Engineer,200000,200000
2023,MI,FT,Machine Learning Engineer,175000,175000
2023,SE,FT,Data Engineer,185900,185900
2023,SE,FT,Data Engineer,129300,129300
2023,SE,FT,Data Analyst,185900,185900
2023,SE,FT,Data Analyst,121700,121700
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,MI,FT,Data Scientist,40000,40000
2023,SE,FT,Data Science Consultant,1000000,29453
2023,SE,FT,Data Analyst,180180,180180
2023,SE,FT,Data Analyst,106020,106020
2023,SE,FT,Data Scientist,136000,136000
2023,SE,FT,Data Scientist,104000,104000
2023,SE,FT,Data Analyst,125000,125000
2023,SE,FT,Data Analyst,110000,110000
2023,SE,FT,Machine Learning Engineer,153400,153400
2023,SE,FT,Machine Learning Engineer,122700,122700
2023,EX,FT,Data Engineer,310000,310000
2023,EX,FT,Data Engineer,239000,239000
2023,SE,FT,Data Analyst,152380,152380
2023,SE,FT,Data Analyst,121904,121904
2023,SE,FT,Data Scientist,185900,185900
2023,SE,FT,Data Scientist,129300,129300
2023,SE,FT,Machine Learning Engineer,247500,247500
2023,SE,FT,Machine Learning Engineer,172200,172200
2023,SE,FT,Data Architect,168400,168400
2023,SE,FT,Data Architect,105200,105200
2023,SE,FT,Machine Learning Engineer,128280,128280
2023,SE,FT,Machine Learning Engineer,106900,106900
2022,SE,FT,Lead Data Scientist,192000,192000
2023,MI,FT,Data Engineer,140000,140000
2023,MI,FT,Data Engineer,100000,100000
2023,SE,FT,Research Engineer,100000,107309
2023,SE,FT,Research Engineer,80000,85847
2023,SE,FT,Machine Learning Engineer,275000,275000
2023,SE,FT,Machine Learning Engineer,174000,174000
2023,SE,FT,Data Engineer,139500,139500
2023,SE,FT,Data Engineer,109400,109400
2023,SE,FT,Machine Learning Engineer,139500,139500
2023,SE,FT,Machine Learning Engineer,109400,109400
2023,SE,FT,Data Analyst,170500,170500
2023,SE,FT,Data Analyst,85000,85000
2023,SE,FT,Data Manager,60027,72946
2023,SE,FT,Data Manager,44737,54365
2023,EX,FT,Head of Data Science,131899,160288
2023,EX,FT,Head of Data Science,104891,127467
2023,SE,FT,Data Engineer,80000,80000
2023,SE,FT,Data Engineer,65000,65000
2023,SE,FT,Data Engineer,124740,124740
2023,SE,FT,Data Engineer,65488,65488
2023,SE,FT,Data Quality Analyst,72200,72200
2023,SE,FT,Data Quality Analyst,64980,64980
2023,SE,FT,Data Engineer,153600,153600
2023,SE,FT,Data Engineer,106800,106800
2023,SE,FT,Data Analyst,179975,179975
2023,SE,FT,Data Analyst,86466,86466
2023,SE,FT,Data Engineer,120000,120000
2023,SE,FT,Data Engineer,90000,90000
2023,MI,FT,Insight Analyst,42000,51039
2023,MI,FT,Insight Analyst,35000,42533
2023,SE,FT,Data Scientist,149076,149076
2023,SE,FT,Data Scientist,82365,82365
2023,SE,FT,Data Analyst,169000,169000
2023,SE,FT,Data Analyst,110600,110600
2023,SE,FT,Data Science Manager,175000,175000
2023,SE,FT,Data Science Manager,120000,120000
2023,SE,FT,Data Analyst,230000,230000
2023,SE,FT,Data Analyst,180000,180000
2023,SE,FT,Data Analyst,153600,153600
2023,SE,FT,Data Analyst,106800,106800
2023,SE,FT,Data Manager,140000,140000
2023,SE,FT,Data Manager,120000,120000
2023,SE,FT,Machine Learning Infrastructure Engineer,205920,205920
2023,SE,FT,Machine Learning Infrastructure Engineer,171600,171600
2023,SE,FT,Data Analyst,165000,165000
2023,SE,FT,Data Analyst,125000,125000
2023,SE,FT,Data Engineer,265000,265000
2023,SE,FT,Data Engineer,185000,185000
2023,MI,FT,Applied Machine Learning Engineer,130000,130000
2022,EN,FT,Data Scientist,168000,168000
2023,MI,FT,AI Scientist,36000,38631
2023,SE,FT,Data Analyst,95000,95000
2023,SE,FT,Data Analyst,85500,85500
2023,SE,FT,Data Scientist,147100,147100
2023,SE,FT,Data Scientist,90700,90700
2023,SE,FT,Data Engineer,167580,167580
2023,SE,FT,Data Engineer,87980,87980
2023,SE,FT,Data Engineer,202000,202000
2023,SE,FT,Data Engineer,135000,135000
2023,SE,FT,Data Engineer,163800,163800
2023,SE,FT,Data Engineer,126000,126000
2023,SE,FT,Machine Learning Engineer,163800,163800
2023,SE,FT,Machine Learning Engineer,126000,126000
2023,SE,FT,Data Engineer,104000,104000
2023,SE,FT,Data Engineer,65000,65000
2023,SE,FT,Research Engineer,230000,230000
2023,SE,FT,Research Engineer,148000,148000
2023,SE,FT,Machine Learning Engineer,269000,269000
2023,SE,FT,Machine Learning Engineer,158000,158000
2023,SE,FT,Analytics Engineer,197000,197000
2023,SE,FT,Analytics Engineer,106000,106000
2023,MI,FT,Deep Learning Engineer,150000,150000
2023,MI,FT,Deep Learning Engineer,100000,100000
2023,SE,FT,Data Engineer,290000,290000
2023,SE,FT,Data Engineer,210000,210000
2023,SE,FT,Data Engineer,192000,192000
2023,SE,FT,Data Engineer,172800,172800
2023,SE,FT,Data Scientist,300240,300240
2023,SE,FT,Data Scientist,200160,200160
2023,SE,FT,Data Scientist,300240,300240
2023,SE,FT,Data Scientist,200160,200160
2023,SE,FT,Analytics Engineer,175000,175000
2023,SE,FT,Analytics Engineer,140000,140000
2023,SE,FT,Data Manager,169000,169000
2023,SE,FT,Data Manager,100000,100000
2023,SE,FT,Data Scientist,370000,370000
2023,SE,FT,Data Scientist,245000,245000
2023,MI,FT,Data Engineer,95000,115447
2023,SE,FT,Data Analyst,110000,110000
2023,SE,FT,Data Analyst,80000,80000
2023,EN,FT,Data Analyst,55000,55000
2023,EN,FT,Data Analyst,48000,48000
2023,SE,FT,Data Analyst,95000,95000
2023,SE,FT,Data Analyst,85000,85000
2023,SE,FT,Data Engineer,137500,137500
2023,SE,FT,Data Engineer,81500,81500
2023,SE,FT,Machine Learning Engineer,323300,323300
2023,SE,FT,Machine Learning Engineer,184700,184700
2021,MI,FT,AI Scientist,30000,30000
2023,SE,FT,Machine Learning Engineer,186000,186000
2023,SE,FT,Machine Learning Engineer,153088,153088
2023,MI,FT,Data Infrastructure Engineer,190000,190000
2023,MI,FT,Data Infrastructure Engineer,160000,160000
2023,SE,FT,Machine Learning Engineer,200000,200000
2023,SE,FT,Machine Learning Engineer,150000,150000
2023,MI,FT,Data Infrastructure Engineer,190000,190000
2023,MI,FT,Data Infrastructure Engineer,183310,183310
2023,SE,FT,Machine Learning Engineer,240000,240000
2023,SE,FT,Machine Learning Engineer,180000,180000
2023,SE,FT,Machine Learning Engineer,200000,200000
2023,SE,FT,Machine Learning Engineer,150000,150000
2023,SE,FT,Data Science Manager,299500,299500
2023,SE,FT,Data Science Manager,245100,245100
2023,SE,FT,Data Engineer,144000,144000
2023,SE,FT,Data Engineer,66000,66000
2023,MI,FT,Machine Learning Engineer,148500,148500
2023,MI,FT,Machine Learning Engineer,126277,126277
2023,SE,FT,Data Architect,228000,228000
2023,SE,FT,Data Architect,120000,120000
2023,SE,FT,Machine Learning Software Engineer,180000,180000
2023,SE,FT,Machine Learning Software Engineer,90000,90000
2023,SE,FT,Data Scientist,126500,126500
2023,SE,FT,Data Scientist,78000,78000
2023,SE,FT,Data Engineer,180000,180000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Machine Learning Software Engineer,272000,272000
2023,SE,FT,Machine Learning Software Engineer,170000,170000
2023,MI,FT,Data Analyst,80000,80000
2023,MI,FT,Data Analyst,60000,60000
2023,SE,FT,Data Engineer,259000,259000
2023,SE,FT,Data Engineer,146000,146000
2023,SE,FT,Data Engineer,200000,200000
2023,SE,FT,Data Engineer,160000,160000
2023,EX,FT,Data Engineer,310000,310000
2023,EX,FT,Data Engineer,239000,239000
2023,SE,FT,Data Analyst,142000,142000
2023,SE,FT,Data Analyst,95000,95000
2023,SE,FT,Data Scientist,155000,155000
2023,SE,FT,Data Scientist,139500,139500
2023,MI,FT,Data Engineer,140000,140000
2023,MI,FT,Data Engineer,120000,120000
2023,SE,FT,Data Engineer,259000,259000
2023,SE,FT,Data Engineer,146000,146000
2023,MI,FT,Data Analyst,90000,109371
2023,MI,FT,Data Analyst,60000,72914
2023,EN,PT,Data Analyst,78000,17779
2023,EN,FT,Data Scientist,101400,19522
2023,SE,FT,Data Science Lead,247500,247500
2023,SE,FT,Data Science Lead,172200,172200
2023,SE,FT,Data Scientist,225000,225000
2023,SE,FT,Data Scientist,156400,156400
2023,SE,FT,Data Engineer,139500,139500
2023,SE,FT,Data Engineer,109400,109400
2023,MI,FT,Data Engineer,125000,125000
2023,MI,FT,Data Engineer,90000,90000
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,107309
2023,SE,FT,Machine Learning Infrastructure Engineer,70000,75116
2023,SE,FT,Data Scientist,185900,185900
2023,SE,FT,Data Scientist,129300,129300
2023,SE,FT,Machine Learning Engineer,139500,139500
2023,SE,FT,Machine Learning Engineer,109400,109400
2023,SE,FT,Data Analyst,120000,120000
2023,SE,FT,Data Analyst,75000,75000
2023,SE,FT,Data Analyst,169000,169000
2023,SE,FT,Data Analyst,110600,110600
2023,SE,FT,Machine Learning Engineer,288000,288000
2023,SE,FT,Machine Learning Engineer,140000,140000
2023,SE,FT,Machine Learning Engineer,288000,288000
2023,SE,FT,Machine Learning Engineer,140000,140000
2023,MI,FT,Data Engineer,120000,120000
2023,MI,FT,Data Engineer,90000,90000
2023,MI,FT,Data Science Lead,60000,72914
2023,MI,FT,Data Science Lead,50000,60761
2023,SE,FT,Data Scientist,215050,215050
2023,SE,FT,Data Scientist,156400,156400
2023,SE,FT,Data Architect,198000,198000
2023,SE,FT,Data Architect,114000,114000
2023,EN,FT,Data Analyst,75000,75000
2023,EN,FT,Data Analyst,60000,60000
2023,SE,FT,Machine Learning Engineer,204500,204500
2023,SE,FT,Machine Learning Engineer,142200,142200
2023,SE,FT,Data Scientist,209300,209300
2023,SE,FT,Data Scientist,182200,182200
2023,SE,FT,Data Manager,140000,140000
2023,SE,FT,Data Manager,120000,120000
2022,EN,FT,Data Scientist,85000,85000
2023,MI,FT,Machine Learning Engineer,40000,48609
2023,EN,FT,Research Engineer,120000,120000
2023,EN,FT,Research Engineer,60000,60000
2023,SE,FT,Machine Learning Engineer,147100,147100
2023,SE,FT,Machine Learning Engineer,90700,90700
2023,SE,FT,Data Engineer,230000,230000
2023,SE,FT,Data Engineer,170000,170000
2023,SE,FT,Data Analyst,227000,227000
2023,SE,FT,Data Analyst,108000,108000
2023,SE,FT,Data Engineer,180000,180000
2023,SE,FT,Data Engineer,160000,160000
2023,SE,FT,Data Architect,180000,180000
2023,SE,FT,Data Architect,160000,160000
2023,SE,FT,Data Engineer,180000,180000
2023,SE,FT,Data Engineer,130000,130000
2023,SE,FT,Data Analyst,52000,55800
2023,SE,FT,Data Analyst,48000,51508
2023,EN,FT,Data Analyst,60000,60000
2023,EN,FT,Data Analyst,50000,50000
2023,SE,FT,Data Engineer,226700,226700
2023,SE,FT,Data Engineer,133300,133300
